Physics - Phy | 6 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6753da734014f_gs_1314_and_cds_both_batches_sci_27_group_D_06_decpdf.pdf
Physics - Phy | 5 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6753da3bc3cde_gs_1314_and_cds_both_batches_sci_27_group_D_05_decpdfcompressed.pdf
Physics - Phy | 04 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6751793cc974b_gs_1314_and_cds_both_batches_04_decpdf.pdf
Physics - Phy | 03 Dec | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/674fe5e96af65_gs_1314_and_cds_both_batches_03_decpdf.pdf
Chemistry - Chem | 04 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6868c284cb5c0_Chm_4_July_Class_PNG_SSC_Aarambh_Batch03_04_05_06_07_by_Zubair_Sir_215pm_1.pdf
Chemistry - Chem | 03 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/686665979863d_Chm_3_July_Class_PNG_SSC_Aarambh_Batch03_04_05_06_07_by_Zubair_Sir_215pm.pdf
Chemistry - Chem | 02 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/686517f993d24_Chm_2_July_Class_PNG_SSC_Aarambh_Batch03_04_05_06_07_by_Zubair_Sir_215pm.pdf
Chemistry - Chem | 01 July | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6863d1ab2d9d1_Chem_1July_Class_PNG_CTET_2025_Paper2_CTET_2025_Paper12_by_Zubair_Sir_12_pm.pdf
Chemistry - Chem | 26 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685d1ec8cba63_Chem_26_June_Class_PNG_SSC_Aarambh_Batch03_04_05_06_07_Zubair_Sir_02.15_PMcompressed.pdf
Chemistry - Chem | 25 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/685bdc8c98980_Atomic_Structure_Part_1.pdf
Chemistry - Soap & Detergent : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/663df66aaf4cd_Soap & detergent_compressed.pdf
Chemistry - Hydrocarbon : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/662f2b17a2a14_hydrocarbon_compressed.pdf
Chemistry - Drugs : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/662f2aed64acc_Drugs_compressed.pdf
Chemistry - Fuel : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6628e569af44a_Fuel_compressed.pdf
Chemistry - Catalyst & Molecular Weight : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66277742e9e54_catalyst & molecular weight_compressed.pdf
Chemistry - Water Hybridization : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/662776f556299_WATER & HYBRIDISATION_compressed.pdf
Chemistry - Valency : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6620de2571211_Valency.pdf
Chemistry - Glass : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/661f6ddbf32b5_Glass_compressed.pdf
Chemistry - Polymers : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/661e4a51995a5_polymers.pdf
Chemistry - Radioactivity : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66150f95424ad_Radioactivity (DONE).pdf
Chemistry - Chemical Reaction : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66150c2f1027f_chemical reaction_compressed.pdf
Chemistry - Carbon and its Compounds : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6613c827eea08_carbon and its compounds done.pdf
Chemistry - Reproductive System : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6613800a40fe1_Reproductive system (DONE).pdf
Chemistry - Mixture : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66137912bcbf2_Mixture.pdf
Chemistry - Metals : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/65fc23e101a26_METALS (DONE).pdf
Chemistry - Acid Base and Salt : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/65efda63cebec_acid base and salt DONE.pdf
Chemistry - Noble gases : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/65ef2d34bf656_Noble gases.pdf
Chemistry - Periodic table : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/65c20750adc72_Periodic Table (done).pdf
Chemistry - Atomic Structure : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/65b7b441eea5c_Atomic structure  (DONE).pdf
Biology - Bio| 6 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6842b6e0bdea9_Bio_4_pm_Class_Zubair_Sir_6_Junecompressed.pdf
Biology - Bio | 4 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68413d27b0bd2_Bio_4_PM_Zubair_Sir_4_June.pdf
Biology - Bio | 3 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683fd42316a53_Bio_4_June_Class_PNG_Zubair_Sir_4PMcompressed.pdf
Biology - Bio | 2 June | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683ec1f194f4a_Bio_4_pm_classcompressed.pdf
Biology - Bio | 31 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683d4b0e9852c_Bio_31_May_Class_PNG_4_pmcompressed.pdf
Biology - Bio | 30 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683ac261ee785_Bio_30_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 29 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/683985888a133_Bio_4_pm_Class_Zubair_Sir_29_MAycompressed.pdf
Biology - Bio | 27-28 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68381de07d952_ilovepdfmerged_89compressed.pdf
Biology - Bio | 26 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6834536b63d81_Bio_26_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 23-24 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68340c4611046_ilovepdfmerged_60compressed.pdf
Biology - Bio | 22 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/68300ec9dc365_Bio_22_May_Class_4_pm_Zubair_Sir.pdf
Biology - Bio | 21 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682ec37055be1_Bio_21_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 20 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682daa477aced_Bio_20_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 16 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682ac133b6991_Bio_16_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 14 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6825aa00a312d_Animal_Reproduction_Part_4_Recording_Zubair_SIr_14_May_4_pmcompressed.pdf
Biology - Bio | 13 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6824542cc4830_Bio_13_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 9-10 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/682189eab600b_ilovepdfmerged_2compressed.pdf
Biology - Bio | 8 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/681dc3189e7c2_Bio_8_May_Class_4_pm_Zubair_Sir.pdf
Biology - Bio | 07 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/681c59da062bd_Bio_7_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 6 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/681b0333763b0_Bio_6_May_Class_4_pm_Zubair_Sircompressed.pdf
Biology - Bio | 1-2 May | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6815a44b9d7ac_ilovepdfmerged_37compressed.pdf
Biology - Bio | 29 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6811d09b67b87_Bio_29_April_Zubair_Sir_4_pm.pdf
Biology - Bio | 23 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6808d131a3945_Bio_23_April_Zubair_Sir_4_pmcompressed.pdf
Biology - Bio | 21 April | Class PNG : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/6807551e0cc0a_Bio_21_April_Zubair_Sir_4_pm_1compressed.pdf
Biology - Heart (Hindi) : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/670cbdd8ee61d_HeartHINDI.pdf
Biology - Complete Biology Notes (Hindi Medium) : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/674d61e162ad5_673afdb1eca12CompleteBiologyNotesHindiMedium.pdf
Biology - Complete Biology Notes (English Medium) Part-2 : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66ec263485f58_Complete_Biology_Notes_English_Medium_Part2.pdf
Biology - Complete Biology Notes (English Medium) Part-1 : https://cwmediabkt99.crwilladmin.com/92013a99927c4842b0a70fbd6f064a95:crwilladmin/class-attachment/66ec24f8dee3e_Complete_Biology_Notes_English_Medium_Part1.pdf
